source,package_code,package_name,price,cycle_days,data_gb,voice_minutes,sms_count,package_type,description,full_description,registration_syntax,cancellation_syntax,check_syntax,eligibility,renewal_policy,support_hotline,original_link
myvnpt,MI_YOLO125G,YOLO125G,125000,30,7.0,,,3,"- 7 GB data/ngày (hết dung lượng dừng truy cập) - Kho game gameasy.vn - Miễn cước Data truy cập game Liên qu&acirc;n Mobile, Freefire, FC Online","1. Ưu đãi gói cước - 7 GB data/ngày (hết dung lượng dừng truy cập) - Chơi không giới hạn kho game cung cấp trên website/wapsite: gameasy.vn - Nhận 10.000 xu vào tài khoản để chơi các game trên website/wapsite ontgame.vn . - Không tính cước Data truy cập game Liên Qu&acirc;n Mobile, Freefire, FC Online. 2. Điều kiện đăng ký gói cước - Thuê bao VinaPhone trả trước và trả sau h&ograve;a mạng mới (bao gồm cả thuê bao EZCOM), được đăng ký gói trong v&ograve;ng 30 ngày kể từ ngày kích hoạt; hoặc thuê bao hiện hữu đủ điều kiện tiêu d&ugrave;ng được gán theo danh sách. 3. Gia hạn gói cước - Gói cước tự động gia hạn. 4. Kiểm tra thông tin gói cước: Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 5. Cách hủy gói cước: - Cú pháp hủy: HUY YOLO125G gửi 888 6. Quy định sử dụng gói cước - Đối với thuê bao trả trước, 1 chu kỳ tương ứng với 30 ngày; đối với thuê bao trả sau, 1 chu kỳ tương ứng với 1 tháng dương lịch. - Quyền lợi chơi game trên website/wapsite dịch vụ được tính ngay khi thuê bao khách hàng đăng ký/gia hạn gói cước thành công (không miễn cước Data chơi game trên website/wapsite dịch vụ). (*) Đối với thuê bao đăng ký lần đầu được tặng thêm 1000 xu. Xu là vật phẩm chỉ sử dụng để chơi game, không có giá trị quy đổi ngược lại thành tiền, thẻ thanh toán, phiếu thưởng hoặc các hiện vật có giá trị giao dịch bên ngoài tr&ograve; chơi. H&igrave;nh thức và nội dung quyền lợi khách hàng được hưởng trong game theo chính sách của nhà phát hành. Quyền lợi khách hàng được hưởng trong game có thể được thay đổi t&ugrave;y theo chính sách của nhà phát hành. 7. Tổng đài hỗ trợ về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1743672949900YOLO125G 500x500.png
myvnpt,MI_VIE125,VIE125,125000,30,7.0,,,3,- 7GB Data/ngày (hết lưu lượng dừng truy cập) - 01 tài khoản VieON Telco,"1. Ưu đãi gói cước - 7GB Data/ngày (hết lưu lượng dừng truy cập) - 01 tài khoản sử dụng dịch vụ VieON: xem hơn 120 kênh truyền h&igrave;nh VieON; toàn bộ nội dung VOD VIP (tương đương nội dung gói VieON VIP); toàn bộ nội dung Gameshow VieON, k&egrave;m các quyền lợi đặc biệt khác theo từng thời điểm 2. Điều kiện đăng ký gói cước - Thuê bao trả trước h&ograve;a mạng mới đăng ký gói trong v&ograve;ng 30 ngày kể từ ngày kích hoạt - Thuê bao trả trước đủ điều kiện 3. Gia hạn gói cước - Gói cước tự động gia hạn. 4. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước - Cú pháp tra cứu: DATA gửi 888 5. Cách hủy gói cước - Cú pháp huỷ: HUY VIE125 gửi 888 6. Quy định chung Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công 7. Tổng đài hỗ trợ về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1750305894109VIE125500x500(1).png
myvnpt,MI_YOLO125V,YOLO125V,125000,30,7.0,,,3,- 7GB Data/ngày (hết dung lượng dừng truy cập) - Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab) - 1 tài khoản sử dụng các nội dung tại ứng dụng đọc sách Reavol,"Ưu đãi: - 7GB/ngày, hết dung lượng dừng truy cập. - Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab) - 1 tài khoản sử dụng các nội dung tại ứng dụng đọc sách Reavol Điều kiện đăng ký gói cước: - Thuê bao trả trước h&ograve;a mạng mới đăng ký gói trong v&ograve;ng 30 ngày kể từ ngày kích hoạt Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói: - Cú pháp hủy: HUY YOLO125V gửi 888 Quy định sử dụng gói cước - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Tổng đài hỗ trợ về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1700553228574DATA-53.png
myvnpt,MI_BIGTV129,BIGTV129,129000,30,2.0,,,3,2GB/ngày (hết dung lượng dừng truy cập) MyTV gói Chuẩn hơn 140 kênh,"Ưu đãi: 2GB/ngày (hết dung lượng dừng truy cập). Miễn phí gói truyền h&igrave;nh MyTV Chuẩn Điều kiện đăng ký gói cước: - Áp dụng cho thuê bao di động trả trước, trả sau Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY BIGTV129 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/17116954234171695367600532data-10.jpg
myvnpt,MI_5G150,5G150,150000,30,7.0,,,3,"- 7GB/ngày (hết dung lượng, dừng truy cập); - Data truy cập Tiktok, Youtube, Facebook - Miễn phí &gt; 125 kênh truyền h&igrave;nh bao gồm ch&ugrave;m kênh SCTV và kho phim truyện, video trên MyTV Mobile","Ưu đãi: - 7GB/ngày (hết dung lượng, dừng truy cập); - Data truy cập Tiktok, Youtube, Facebook - Miễn phí &gt; 125 kênh truyền h&igrave;nh bao gồm ch&ugrave;m kênh SCTV và kho phim truyện, video trên MyTV Mobile Điều kiện đăng ký gói cước: - Thuê bao trả trước/trả sau VinaPhone (Bao gồm cả EZCOM), h&ograve;a mạng trong v&ograve;ng 30 ngày. - Tập thuê bao được gán theo danh sách. Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói: - Cú pháp hủy: HUY 5G150 gửi 888 Quy định sử dụng gói cước - Trên thực tế trong quá tr&igrave;nh sử dụng ứng dụng nêu trên, người d&ugrave;ng có khả năng phát sinh lưu lượng Data của một số bên thứ ba như Apple, Facebook, Google,... trong các thao tác đăng nhập, chọn nhạc,... Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này. - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Link tải ứng dụng và hướng dẫn sử dụng - Link tải ứng dụng MyTV Mobile: CLICK V&Agrave;O Đ&Acirc;Y Tổng đài hỗ trợ khách hàng về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/17641241416875G150500x500.jpg
myvnpt,MI_BIG200,BIG200,200000,30,4.0,,,3,4GB/ngày (hết dung lượng dừng truy cập),"Ưu đãi: 4GB/ngày (hết dung lượng dừng truy cập) Điều kiện đăng ký gói cước: - Áp dụng cho thuê bao di động trả trước, trả sau Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY BIG200 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động: - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711080978645Artboard 42@3x.jpg
myvnpt,MI_YOLO90_3M,3YOLO90,270000,90,1.5,,,3,- 1.5GB Data/ngày (hết dung lượng dừng truy cập),"Ưu đãi: - 1.5GB Data/ngày (hết dung lượng dừng truy cập) Điều kiện đăng ký gói cước: - Thuê bao VinaPhone kích hoạt mới, h&ograve;a mạng trong v&ograve;ng 30 ngày - Tập thuê bao theo điều kiện tiêu d&ugrave;ng. - Thuê bao chưa có các gói COMBO/DATA chu kỳ từ 1 tháng trở lên Gia hạn gói cước: - Gói cước tự động gia hạn. Quy định sử dụng gói cước - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY 3YOLO90 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ngliên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711081052429Artboard 59@3x.jpg
myvnpt,MI_DT90_3M,3DT90,270000,90,15.0,,,3,- 15GB Data/tháng (hết dung lượng dừng truy cập),"Ưu đãi: - 15GB Data/tháng (hết dung lượng dừng truy cập) Điều kiện đăng ký gói cước: - Toàn bộ thuê bao VinaPhone đang hoạt động (bao gồm cả trả trước, trả sau, không bao gồm thuê bao EzCom) - Thuê bao chưa có các gói COMBO/DATA chu kỳ từ 1 tháng trở lên. Gia hạn gói cước: - Gói cước tự động gia hạn. Quy định sử dụng gói cước - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY 3DT90 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ngliên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711081332251Artboard 53@3x.jpg
myvnpt,MI_YOLO100M_3M,3YOLO100M,300000,90,1.0,,,3,"1 GB data/ngày (hết dung lượng dừng truy cập). Miễn phí data truy cập các ứng dụng Youtube, Facebook và Tiktok Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab)","1. Ưu đãi gói cước - 1 GB data/ngày (hết dung lượng dừng truy cập). - Miễn phí data truy cập các ứng dụng Youtube , Facebook và Tiktok - Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab) 2. Điều kiện đăng ký gói cước - Thuê bao Vinaphone kích hoạt mới trong v&ograve;ng 30 ngày kể từ ngày kích hoạt thành công, chưa có các gói COMBO/DATA chu kỳ từ 1 tháng trở lên. - Áp dụng cho thuê bao Vinaphone theo danh sách 3. Gia hạn gói cước - Gói cước tự động gia hạn. 4. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước - Cú pháp tra cứu: DATA gửi 888 5. Cách hủy gói cước: - Cú pháp huỷ: HUY 3YOLO100M gửi 888 6. Quy định sử dụng gói cước - Trên thực tế trong quá tr&igrave;nh sử dụng ứng dụng nêu trên, người d&ugrave;ng có khả năng phát sinh lưu lượng Data của một số bên thứ ba như Apple, Facebook, Google,... trong các thao tác đăng nhập, chọn nhạc,... Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này. - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. 7. Tổng đài hỗ trợ về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711339445147Artboard 57@3x.jpg
myvnpt,MI_YOLO100SC_3M,3YOLO100SC,300000,90,1.0,,,3,"- 1GB/ngày (hết lưu lượng, dừng truy cập) - Truy cập Tiktok, Youtube, Facebook (*) - Quyền lợi xem 120 kênh truyền h&igrave;nh đặc sắc bao gồm ch&ugrave;m kênh SCTV và kho nội dung phim truyền, VOD giải trí với hàng ngh&igrave;n video Full HD thuộc các thể loại trên MyTV Mobile","1. Ưu đãi gói cước - 1GB/ngày (hết lưu lượng, dừng truy cập) - Miễn phí Data truy cập Tiktok, Youtube, Facebook (*) - Quyền lợi xem 120 kênh truyền h&igrave;nh đặc sắc bao gồm ch&ugrave;m kênh SCTV và kho nội dung phim truyền, VOD giải trí với hàng ngh&igrave;n video Full HD thuộc các thể loại trên MyTV Mobile 2. Điều kiện đăng ký gói cước - Thuê bao VinaPhone h&ograve;a mạng mới (bao gồm cả thuê bao EZCOM) đăng ký gói trong v&ograve;ng 30 ngày kể từ ngày kích hoạt thành công. - Thuê bao hiện hữu đủ điều kiện tiêu d&ugrave;ng theo danh sách. 3. Gia hạn gói cước - Gói cước tự động gia hạn 4. Cách hủy gói cước: - Cú pháp huỷ: HUY 3YOLO100SC gửi 888 5. Kiểm tra ưu đãi c&ograve;n lại gói cước: - Cú pháp: DATA gửi 888 6. Quy định sử dụng gói cước - Đối với thuê bao trả trước, 1 chu kỳ tương ứng với 30 ngày; đối với thuê bao trả sau, 1 chu kỳ tương ứng với 1 tháng dương lịch. - Danh sách kênh có thể thay đổi tuỳ theo quy định về bản quyền của nhà cung cấp dịch vụ nội dung - Trên thực tế trong quá tr&igrave;nh sử dụng ứng dụng nêu trên, người d&ugrave;ng có khả năng phát sinh lưu lượng Data của một số bên thứ ba như Apple, Facebook, Google,... trong các thao tác đăng nhập, chọn nhạc,... Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này. 7. Tổng đài hỗ trợ về dịch vụ di động - Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1748834722747YOLO100SC500x500.jpg
myvnpt,MI_BIG300,BIG300,300000,30,6.0,,,3,6GB/ngày (hết dung lượng dừng truy cập),"Ưu đãi: 6GB/ngày (hết dung lượng dừng truy cập) Điều kiện đăng ký gói cước: - Áp dụng cho thuê bao di động trả trước, trả sau Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY BIG300 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động: - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711081002441Artboard 43@3x.jpg
myvnpt,MI_DT120_3M,3DT120,360000,90,20.0,,,3,- 20GB Data/tháng (hết dung lượng dừng truy cập),"Ưu đãi: - 20GB Data/tháng (hết dung lượng dừng truy cập) - Chu kỳ 3 tháng (90 ngày) Điều kiện đăng ký gói cước: - Toàn bộ thuê bao VinaPhone đang hoạt động (bao gồm cả trả trước, trả sau, không bao gồm thuê bao EzCom) - Thuê bao chưa có các gói COMBO/DATA chu kỳ từ 1 tháng trở lên. Gia hạn gói cước: - Gói cước tự động gia hạn. Quy định sử dụng gói cước - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY 3DT120 gửi 888 Tổng đài hỗ trợ khách hàng về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ngliên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1711081461473Artboard 51@3x.jpg
myvnpt,MI_YOLO125V_3M,3YOLO125V,375000,90,7.0,,,3,- 7GB Data/ngày (hết dung lượng dừng truy cập) - Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab) - 1 tài khoản sử dụng các nội dung tại ứng dụng đọc sách Reavol,"Ưu đãi: - 7GB/ngày, hết dung lượng dừng truy cập. - Miễn phí truyền h&igrave;nh MyTV (bao gồm ch&ugrave;m kênh VTVCab) - 1 tài khoản sử dụng các nội dung tại ứng dụng đọc sách Reavol Điều kiện đăng ký gói cước: - Thuê bao trả trước h&ograve;a mạng mới đăng ký gói trong v&ograve;ng 30 ngày kể từ ngày kích hoạt Gia hạn gói cước: - Gói cước tự động gia hạn. Cách kiểm tra các ưu đãi c&ograve;n lại của gói cước: - Cú pháp tra cứu: DATA gửi 888 Cách hủy gói cước: - Cú pháp huỷ: HUY 3YOLO125V gửi 888 Quy định sử dụng gói cước - Thời gian cam kết không chuyển mạng giữ số: 18 tháng (540 ngày) tính từ ngày đăng ký gói thành công. Tổng đài hỗ trợ về dịch vụ di động - Để được hỗ trợ về dịch vụ di động, Quý khách vui l&ograve;ng liên hệ 1800 1091 (miễn phí)",,,,,,1800 1091,https://api-myvnpt.vnpt.vn/vas/images/vasPkgs/1700553390496DATA-53.png
